date,user,type,ioc,tags,context
2026-07-22,threatfox,HASH_SHA256,ba4c2d8a377ae14b8c98750208405858b0b6419ea4f4f9c9699f2adad1d639f5,"unknown_stealer, sha256_hash",n/a
2026-07-22,threatfox,HASH_SHA256,009023aeda3457861b31a4a8f29dfb058f16321f5621b1a74ebdb3137930158a,"unknown_stealer, sha256_hash",n/a
2026-07-22,threatfox,HASH_SHA256,b6849ce4f0c9c5a26b15b994a88e951c84cdb4a8721388878ed0c9bd1775cd67,"unknown_stealer, sha256_hash",n/a
2026-07-22,tweetfeed,URL,http://brand-ads-2026013.pages.dev,phishing,https://x.com/scanmalware/status/2079915184512966810
2026-07-22,tweetfeed,URL,http://8161.uk,n/a,https://x.com/smica83/status/2079922519784423727
2026-07-22,threatfox,HASH_SHA256,fc2009166867bee88885f2f889a608260cb971c1e946bbb79ea7d75ae0d429f6,"osx.amos, sha256_hash",n/a
2026-07-22,tweetfeed,URL,http://cdn.infolservice.com,Magecart,https://x.com/sdcyberresearch/status/2079927203144286603
2026-07-22,tweetfeed,URL,http://relay.dinkfoundry.com,Magecart,https://x.com/sdcyberresearch/status/2079927203144286603
2026-07-22,tweetfeed,URL,http://relay.cdn-statmetrics.com,Magecart,https://x.com/sdcyberresearch/status/2079927203144286603
2026-07-22,tweetfeed,URL,http://api.cloudservicecon.com,Magecart,https://x.com/sdcyberresearch/status/2079927203144286603
2026-07-22,tweetfeed,URL,http://live.rnsn.live:8585,n/a,https://x.com/anyrun_app/status/2079933039522595077
2026-07-22,tweetfeed,URL,http://lord.kirkdridebridge.com:5173,n/a,https://x.com/anyrun_app/status/2079933039522595077
2026-07-22,tweetfeed,URL,http://live.rnsn.live,n/a,https://x.com/skocherhan/status/2079934157589709195
2026-07-22,tweetfeed,URL,http://69.169.111.81,n/a,https://x.com/skocherhan/status/2079934157589709195
2026-07-22,tweetfeed,URL,http://lord.kirkdridebridge.com,n/a,https://x.com/skocherhan/status/2079934157589709195
2026-07-22,tweetfeed,URL,http://163.245.218.93,n/a,https://x.com/skocherhan/status/2079934157589709195
2026-07-22,tweetfeed,URL,http://erp.manitec.ch,n/a,https://x.com/blackorbird/status/2079936188832723190
2026-07-22,tweetfeed,URL,http://agoras.zapto.org,n/a,https://x.com/blackorbird/status/2079936188832723190
2026-07-22,tweetfeed,URL,http://faketools.click,Magecart,https://x.com/500mk500/status/2079945285782958512
2026-07-22,tweetfeed,URL,https://filpack.fr,ClickFix,https://x.com/ThreatOpsX/status/2079949926876823789
2026-07-22,tweetfeed,URL,http://95.85.238.57:8080/stiller.exe,ClickFix,https://x.com/ThreatOpsX/status/2079949926876823789
2026-07-22,tweetfeed,URL,http://accounts.appearance.vu/informations.dhtml,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://eregx.vu/ii/main.html,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://boohv.vu/fcl,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://check.depva.vu/invitation,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://cjyvu.vu/ftr,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://check.cazen.vu/gm/agml,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://examf.vu/invites,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://arawv.vu/check/invitation/?name=,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://dockey.vu/jpearrow,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://invitation.bronex.vu/google/,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://jexlio.vu/XIRSVP,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://joinworld.vu/invite,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://karniko.vu/Direct/check,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://kscan.vu/RSVIPOGA,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://lanbrio.vu/invite.php,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://lanrio.vu/v3,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://mickey.vu/gmont,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://miosw.vu/lek,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://nerino.vu/Review/bid,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://netconenterpriseinc.vu/RFQ-Spec.pdf,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://norel.vu/invite,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://obafash.vu/invitation/adobe.html,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://olveria.vu/col,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://opsdn.vu/trea,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://dravexo.vu/max/log.php,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://dravora.vu/evite/log.php,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://drevion.vu/online/ref,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://havrico.vu/access,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://helpdesk.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://herano.vu/invite25/log.php,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,http://hytravo.vu/auth,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,URL,https://dicerigger.com/WD.exe,malware,https://x.com/Malwarehunterr/status/2079965321746886974
2026-07-22,tweetfeed,URL,https://dice-checker.com,malware,https://x.com/Malwarehunterr/status/2079965321746886974
2026-07-22,tweetfeed,URL,https://discord.com/api/webhooks/1528292122720075867/OQayN8vdurq8vuhr0UfAxasMp-hdmj3K4Q2W8BH_f3a5R9-MTFk_SD2lBNvrrlND8yK3,malware,https://x.com/Malwarehunterr/status/2079965321746886974
2026-07-22,tweetfeed,URL,https://discord.com/api/webhooks/1528292193402355784/KAmgDpo5Chsbi2mnFZNCHuuJ3YgvL4r1lbst7H1keFZFgHp-Ilq_5NslF5XStGzIwquk,malware,https://x.com/Malwarehunterr/status/2079965321746886974
2026-07-22,tweetfeed,URL,https://visits-fool-judicial-outer.trycloudflare.com,"WsgiDAV, opendir",https://x.com/smica83/status/2079983859962200369
2026-07-22,tweetfeed,URL,http://softpeak.live,n/a,https://x.com/skocherhan/status/2079986951441051744
2026-07-22,tweetfeed,URL,https://ijexgroup.com.br/ftx/,phishing,https://x.com/patialavii/status/2079987869209497771
2026-07-22,tweetfeed,URL,https://ijexgroup.com.br//wp-admin/images/ScreenConnect.ClientSetup.msi,phishing,https://x.com/patialavii/status/2079987869209497771
2026-07-22,tweetfeed,URL,http://185.95.156.75/wiss1g4/footATM.ps1,n/a,https://x.com/skocherhan/status/2079988294150951250
2026-07-22,tweetfeed,URL,https://eye-cardiovascular-biological-fruit.trycloudflare.com,"WsgiDAV, opendir",https://x.com/smica83/status/2079988837196124368
2026-07-22,tweetfeed,URL,https://ijexgroup.com.br/ftx/MSI,phishing,https://x.com/skocherhan/status/2079988631456911775
2026-07-22,tweetfeed,URL,https://ijexgroup.com.br//wp-admin/images/ScreenConnect.ClientSetup.msiSHA256,phishing,https://x.com/skocherhan/status/2079988631456911775
2026-07-22,tweetfeed,URL,https://zoominviteus1.pages.dev,phishing,https://x.com/patialavii/status/2079989329724907845
2026-07-22,tweetfeed,URL,http://azealousgreat.duckdns.org,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,URL,http://azealousgroup.duckdns.org,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,URL,http://azelagroup05.duckdns.org,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,URL,http://hsab20.duckdns.org,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,URL,http://visits-fool-judicial-outer.trycloudflare.com,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,URL,http://yeja56.duckdns.org,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,URL,http://syncridge.world,"APT, malware",https://x.com/skocherhan/status/2079990217012855018
2026-07-22,tweetfeed,URL,https://completedocument.makingcentstax.top/wk93y0v/,phishing,https://x.com/patialavii/status/2079990462258319744
2026-07-22,tweetfeed,URL,https://deltaopeak.comp.de/verify/,phishing,https://x.com/patialavii/status/2079990462258319744
2026-07-22,"threatfox,tweetfeed",URL,https://global-research.space/adv13.php,n/a,https://x.com/smica83/status/2079990627001921880
2026-07-22,tweetfeed,URL,https://completedocument.makingcentstax.top/wk93y0v/URL,phishing,https://x.com/skocherhan/status/2079991591754699014
2026-07-22,tweetfeed,URL,https://martincristal.com.ar/wp-admin/JCP/,phishing,https://x.com/patialavii/status/2079993536599175619
2026-07-22,tweetfeed,URL,https://martincristal.com.ar/wp-admin/JCP/download.php,phishing,https://x.com/patialavii/status/2079993536599175619
2026-07-22,tweetfeed,URL,http://74.207.198.32,phishing,https://x.com/patialavii/status/2079993536599175619
2026-07-22,tweetfeed,URL,http://serv.therapasqualis.com,phishing,https://x.com/patialavii/status/2079993536599175619
2026-07-22,tweetfeed,URL,http://ns2.theendlessweb.com,n/a,https://x.com/skocherhan/status/2079995315285897560
2026-07-22,tweetfeed,URL,http://sni13.docsmanagement.endl.site,n/a,https://x.com/skocherhan/status/2079995315285897560
2026-07-22,tweetfeed,URL,https://martincristal.com.ar/wp-admin/JCP/ZIP,phishing,https://x.com/skocherhan/status/2079996543579406594
2026-07-22,tweetfeed,URL,https://martincristal.com.ar/wp-admin/JCP/download.phpSHA256,phishing,https://x.com/skocherhan/status/2079996543579406594
2026-07-22,tweetfeed,URL,http://serv.therapasqualis.com#ThreatIntel,phishing,https://x.com/skocherhan/status/2079996543579406594
2026-07-22,tweetfeed,URL,http://reha-stims.com,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,URL,http://login.authmicrosofttauthentication.top,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,URL,http://rehamdticktt.top,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,URL,http://104.248.209.204,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,URL,http://mail-mzkt-by.reha-stims.com,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,URL,http://webmail-customs-go-kr.reha-stims.com,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,URL,http://es-agenbiterigob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://umbrellseaparking.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://essnacex.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenstburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenaeburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenibuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageioeburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageneoaburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenoburigob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://echallanpsca-gop.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agewmburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://epgroup-gov.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://fbrgroup-gov.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sindhpolicels-gov.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://adglsgroup-es.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://glszngroup.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenbaetrasegob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenbautrigob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenbuetrasogob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenbutrisegob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenbuatrisogob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://cz-glszngroup.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agiogeorburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-nacxex.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageorburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenuiboariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agensiburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenpaburigob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agetaberiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageawiberiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agersburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://srb-postacir.help,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://pe-satlimagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-seurcse.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-onglax.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenopburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageimburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agewirnyburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenyburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageneberiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agensoiburigob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageenubteriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenubceriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageniiburigob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agewobuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageneburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenseobuarigob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenoaburigob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://glles-groups.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://glles-groupones.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-rensfe.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageeuibuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenttnybuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://glss-groupon.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agectribuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenuasbuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agentstecabuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenybuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agetewobuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageterasbuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageaeibuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agertrbutariasgob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agecabuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenaesbuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agentrwebutaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agetecabuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agenoaebutaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agersbutariasgob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenaibuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agenubtbutaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageoitbuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agcciatributaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-ageyaatrbutariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://umberliapiraking-es.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-rengfe.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agetcatrbutariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agwtbutariasgob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-ageattrbutariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-aguabtiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://bbva-nimbus-es.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://trentialia-it.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agcottribrutaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agceatribrutaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agcakatribrutaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agcyeiatributaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agcaciatribrutaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-ageeveiatributaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agemaceiatributaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agevciatribrutaria.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agescbatariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenwbuariasgob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agerbtiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenbatariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenaebtaotariagobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenbtaoariagobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenwtaiabriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://mflowthai-th.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agenciatirbuatira.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://amendes-justicesw.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageropbariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenqobtaotariagobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenusbariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agerecabariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agentusburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageohaburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agentwaburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agentausbriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agentauerburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agedburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://govsemu.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agenaictarbautira.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sedg-agwabutaiaringob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenbutariasgobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agebutaiariegob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agbutaiariaegob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenbutaiariagobs.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sedg-agobutaiariaegob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageceabriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://mflowsethai.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sattsgob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agencaitribuitira.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agencaitribuitra.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://sede-agenciatribuitira.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://flow-apcoa.help,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://aereseabtuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://ageseabuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenoabtiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageesbtiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agawabuatriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-angetbtuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://agenbcaitirubtariagos.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agebbtiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agertiuabriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageneabtiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageeabtiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agebaotiuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agebuetriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenatiebriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-ageneetbriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,URL,http://es-agenwttabriagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
